"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","P1_id","P1_name","P1_hand","P1_ht","P1_ioc","P1_age","P1_rank","P1_rank_points","P2_id","P2_name","P2_hand","P2_ht","P2_ioc","P2_age","P2_rank","P2_rank_points","best_of","p1wins"
"16504","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101150","Gianluca Pozzi","L",180,"ITA",36.02190281,74,575,"103114","Martin Lee","L",180,"GBR",23.44695414,130,304,"5","N"
"16505","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103497","Artem Derepasko","R",186,"RUS",21.41273101,272,118,"102450","Tim Henman","R",185,"GBR",26.80082136,11,1995,"5","N"
"16506","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102382","Julian Knowle","L",188,"AUT",27.15674196,164,234,"103498","Marat Safin","R",193,"RUS",21.40999316,3,3590,"5","N"
"16507","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102110","Daniel Nestor","L",190,"CAN",28.80492813,154,253,"102869","Galo Blanco","R",173,"ESP",24.7118412,60,675,"5","Y"
"16508","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102184","David Prinosil","R",185,"GER",28.29568789,46,815,"102703","Hyung Taik Lee","R",180,"KOR",25.47570157,64,641,"5","Y"
"16509","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102106","Davide Sanguinetti","R",188,"ITA",28.83230664,67,628,"102287","Albert Portas","R",188,"ESP",27.60848734,23,1210,"5","Y"
"16510","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103171","Raemon Sluiter","R",185,"NED",23.20054757,98,435,"103103","Dominik Hrbaty","R",183,"SVK",23.4715948,20,1295,"5","Y"
"16511","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102401","Scott Draper","L",178,"AUS",27.05544148,259,126,"101889","Todd Woodbridge","R",178,"AUS",30.23134839,201,182,"5","N"
"16512","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102153","German Puentes","R",173,"ESP",28.5174538,99,431,"103264","Mariano Puerta","L",180,"ARG",22.7652293,104,420,"5","Y"
"16513","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102533","Jens Knippschild","R",190,"GER",26.35728953,96,450,"103096","Arnaud Clement","R",173,"FRA",23.52087611,12,1870,"5","N"
"16514","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102776","Andrew Ilie","R",180,"AUS",25.18548939,65,630,"102563","Thomas Johansson","R",180,"SWE",26.25598905,14,1680,"5","N"
"16515","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102730","Ivo Heuberger","R",188,"SUI",25.34702259,137,287,"104053","Andy Roddick","R",188,"USA",18.81998631,33,962,"5","N"
"16516","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101964","Goran Ivanisevic","L",193,"CRO",29.78234086,125,321,"102966","Fredrik Jonsson","R",193,"SWE",24.24366872,197,193,"5","Y"
"16517","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102524","Neville Godwin","R",173,"RSA",26.39835729,133,300,"102845","Carlos Moya","R",190,"ESP",24.82683094,22,1230,"5","N"
"16518","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103252","Alberto Martin","R",175,"ESP",22.84736482,36,918,"101647","Byron Black","R",175,"ZIM",31.71800137,76,567,"5","N"
"16519","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102257","Greg Rusedski","L",193,"GBR",27.80013689,40,880,"102318","Andrei Pavel","R",183,"ROU",27.40862423,43,850,"5","Y"
"16520","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102369","Julien Boutter","R",190,"FRA",27.22245038,66,630,"101727","Jason Stoltenberg","R",185,"AUS",31.22518823,116,360,"5","N"
"16521","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103507","Juan Carlos Ferrero","R",183,"ESP",21.36618754,4,2830,"102835","Luke Milligan","R",180,"GBR",24.8843258,522,36,"5","Y"
"16522","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102338","Yevgeny Kafelnikov","R",190,"RUS",27.34839151,7,2605,"102263","Yong Il Yoon","R",175,"KOR",27.75359343,160,244,"5","Y"
"16523","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102987","Andre Sa","R",185,"BRA",24.13689254,115,367,"103157","Arvind Parmar","R",193,"GBR",23.26078029,211,171,"5","N"
"16524","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102202","Kenneth Carlsen","L",190,"DEN",28.1889117,1013,5,"102607","Juan Balcells","R",190,"ESP",26.01505818,62,662,"5","Y"
"16525","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103084","Guillermo Canas","R",185,"ARG",23.58110883,49,789,"103292","Gaston Gaudio","R",175,"ARG",22.54346338,39,885,"5","Y"
"16526","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102286","Wayne Black","R",170,"ZIM",27.61122519,149,266,"103163","Tommy Haas","R",188,"GER",23.22792608,21,1255,"5","Y"
"16527","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102456","Felix Mantilla","R",180,"ESP",26.75427789,87,497,"103566","Michael Llodra","L",190,"FRA",21.10335387,121,349,"5","Y"
"16528","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103182","Markus Hipfl","R",178,"AUT",23.16495551,91,485,"101902","Stephane Huet","L",180,"FRA",30.16837782,179,216,"5","N"
"16529","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102358","Thomas Enqvist","R",190,"SWE",27.28542094,13,1800,"102093","Martin Damm","R",188,"CZE",28.89801506,155,250,"5","Y"
"16530","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103166","Vladimir Voltchkov","R",180,"BLR",23.21697467,31,1020,"104022","Mikhail Youzhny","R",183,"RUS",19.00068446,85,502,"5","N"
"16531","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102179","Antony Dupuis","R",185,"FRA",28.33127995,69,611,"102821","Cecil Mamiit","R",173,"PHI",24.99383984,111,385,"5","Y"
"16532","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101885","Wayne Arthurs","L",190,"AUS",30.27241615,45,833,"103018","Max Mirnyi","R",196,"BLR",23.96988364,51,745,"5","N"
"16533","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102148","Fabrice Santoro","R",178,"FRA",28.54209446,25,1135,"103151","Mariano Zabaleta","R",183,"ARG",23.321013,106,412,"5","Y"
"16534","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103176","David Sanchez","R",183,"ESP",23.18138261,86,499,"102271","Hicham Arazi","L",175,"MAR",27.68240931,27,1070,"5","N"
"16535","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103694","Olivier Rochus","R",168,"BEL",20.43258042,63,645,"102860","Agustin Calleri","R",183,"ARG",24.77754962,80,539,"5","Y"
"16536","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102788","Jan Vacek","R",198,"CZE",25.12525667,142,282,"101792","Slava Dosedel","R",183,"CZE",30.86379192,102,420,"5","N"
"16537","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101888","Daniel Vacek","R",190,"CZE",30.23408624,934,7,"102158","Patrick Rafter","R",185,"AUS",28.49007529,10,2120,"5","N"
"16538","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103720","Lleyton Hewitt","R",180,"AUS",20.33127995,5,2815,"101320","Magnus Gustafsson","R",185,"SWE",34.47501711,57,700,"5","Y"
"16539","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103758","Taylor Dent","R",188,"USA",20.16974675,143,281,"101843","Sergi Bruguera","R",188,"ESP",30.43942505,61,670,"5","Y"
"16540","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101962","Younes El Aynaoui","R",193,"MAR",29.78507871,82,528,"102817","Edwin Kempes","R",188,"NED",25.00479124,113,377,"5","Y"
"16541","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103714","Andreas Vinciguerra","L",180,"SWE",20.3449692,37,900,"102644","Franco Squillari","L",183,"ARG",25.84257358,24,1170,"5","Y"
"16542","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103888","Mardy Fish","R",188,"USA",19.54277892,171,223,"102765","Nicolas Escude","R",185,"FRA",25.22655715,38,900,"5","N"
"16543","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102233","Leander Paes","R",178,"IND",28.02190281,284,113,"103305","Daniel Elsner","R",183,"GER",22.47227926,150,264,"5","Y"
"16544","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102783","Rainer Schuettler","R",180,"GER",25.16632444,54,736,"103344","Ivan Ljubicic","R",193,"CRO",22.2696783,71,593,"5","Y"
"16545","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103206","Sebastien Grosjean","R",175,"FRA",23.07460643,8,2280,"103356","Michel Kratochvil","R",185,"SUI",22.21765914,73,580,"5","Y"
"16546","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102911","Andrei Stoliarov","R",178,"RUS",24.45722108,92,472,"101965","Wayne Ferreira","R",185,"RSA",29.77686516,17,1460,"5","Y"
"16547","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103420","Michal Tabara","R",175,"CZE",21.87268994,52,739,"101611","Cedric Pioline","R",188,"FRA",32.02737851,72,585,"5","N"
"16548","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103709","Kristian Pless","R",188,"DEN",20.37234771,100,428,"101733","Jan Siemerink","L",183,"NED",31.19780972,88,496,"5","Y"
"16549","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103017","Nicolas Kiefer","R",183,"GER",23.97262149,29,1025,"102231","Alex Calatrava","R",190,"ESP",28.03011636,47,812,"5","Y"
"16550","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101897","Fernando Meligeni","L",180,"BRA",30.20396988,95,460,"103909","Guillermo Coria","R",175,"ARG",19.44695414,26,1087,"5","Y"
"16551","2001-540","Wimbledon","Grass","128","G",2001-06-25,"104014","Lee Childs","R",186,"GBR",19.03901437,317,96,"103454","Nicolas Massu","R",183,"CHI",21.70841889,89,495,"5","N"
"16552","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102446","Andrei Medvedev","R",193,"UKR",26.81724846,119,355,"102965","Jamie Delgado","R",178,"GBR",24.26283368,182,210,"5","N"
"16553","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101736","Andre Agassi","R",180,"USA",31.15674196,2,3795,"103193","Peter Wessels","R",196,"NED",23.13483915,93,471,"5","Y"
"16554","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101948","Pete Sampras","R",185,"USA",29.86995209,6,2790,"102443","Barry Cowan","L",188,"GBR",26.83367556,265,123,"5","Y"
"16555","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103990","Tommy Robredo","R",180,"ESP",19.15126626,59,677,"102227","Sargis Sargsian","R",180,"ARM",28.06023272,124,323,"5","N"
"16556","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102021","Michael Chang","R",175,"USA",29.33880903,48,800,"102035","Jonas Bjorkman","R",183,"SWE",29.25667351,41,875,"5","N"
"16557","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103819","Roger Federer","R",185,"SUI",19.87953457,15,1580,"103598","Xavier Malisse","R",185,"BEL",20.93360712,53,737,"5","Y"
"16558","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101723","Magnus Larsson","R",193,"SWE",31.25256674,280,115,"102162","Chris Woodruff","R",188,"USA",28.47638604,97,435,"5","Y"
"16559","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101774","Todd Martin","R",198,"USA",30.9650924,34,955,"102562","Jiri Novak","R",190,"CZE",26.26146475,42,861,"5","Y"
"16560","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102854","Sjeng Schalken","R",193,"NED",24.79397673,28,1053,"103184","Bob Bryan","L",193,"USA",23.15674196,157,245,"5","Y"
"16561","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103114","Martin Lee","L",180,"GBR",23.44695414,130,304,"102450","Tim Henman","R",185,"GBR",26.80082136,11,1995,"5","N"
"16562","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102110","Daniel Nestor","L",190,"CAN",28.80492813,154,253,"103498","Marat Safin","R",193,"RUS",21.40999316,3,3590,"5","N"
"16563","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102184","David Prinosil","R",185,"GER",28.29568789,46,815,"102106","Davide Sanguinetti","R",188,"ITA",28.83230664,67,628,"5","Y"
"16564","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103171","Raemon Sluiter","R",185,"NED",23.20054757,98,435,"101889","Todd Woodbridge","R",178,"AUS",30.23134839,201,182,"5","Y"
"16565","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103096","Arnaud Clement","R",173,"FRA",23.52087611,12,1870,"102153","German Puentes","R",173,"ESP",28.5174538,99,431,"5","Y"
"16566","2001-540","Wimbledon","Grass","128","G",2001-06-25,"104053","Andy Roddick","R",188,"USA",18.81998631,33,962,"102563","Thomas Johansson","R",180,"SWE",26.25598905,14,1680,"5","Y"
"16567","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102845","Carlos Moya","R",190,"ESP",24.82683094,22,1230,"101964","Goran Ivanisevic","L",193,"CRO",29.78234086,125,321,"5","N"
"16568","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102257","Greg Rusedski","L",193,"GBR",27.80013689,40,880,"101647","Byron Black","R",175,"ZIM",31.71800137,76,567,"5","Y"
"16569","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101727","Jason Stoltenberg","R",185,"AUS",31.22518823,116,360,"103507","Juan Carlos Ferrero","R",183,"ESP",21.36618754,4,2830,"5","N"
"16570","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102338","Yevgeny Kafelnikov","R",190,"RUS",27.34839151,7,2605,"103157","Arvind Parmar","R",193,"GBR",23.26078029,211,171,"5","Y"
"16571","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102202","Kenneth Carlsen","L",190,"DEN",28.1889117,1013,5,"103084","Guillermo Canas","R",185,"ARG",23.58110883,49,789,"5","N"
"16572","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102286","Wayne Black","R",170,"ZIM",27.61122519,149,266,"102456","Felix Mantilla","R",180,"ESP",26.75427789,87,497,"5","Y"
"16573","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101902","Stephane Huet","L",180,"FRA",30.16837782,179,216,"102358","Thomas Enqvist","R",190,"SWE",27.28542094,13,1800,"5","N"
"16574","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102179","Antony Dupuis","R",185,"FRA",28.33127995,69,611,"104022","Mikhail Youzhny","R",183,"RUS",19.00068446,85,502,"5","N"
"16575","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103018","Max Mirnyi","R",196,"BLR",23.96988364,51,745,"102148","Fabrice Santoro","R",178,"FRA",28.54209446,25,1135,"5","N"
"16576","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102271","Hicham Arazi","L",175,"MAR",27.68240931,27,1070,"103694","Olivier Rochus","R",168,"BEL",20.43258042,63,645,"5","Y"
"16577","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101792","Slava Dosedel","R",183,"CZE",30.86379192,102,420,"102158","Patrick Rafter","R",185,"AUS",28.49007529,10,2120,"5","N"
"16578","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103720","Lleyton Hewitt","R",180,"AUS",20.33127995,5,2815,"103758","Taylor Dent","R",188,"USA",20.16974675,143,281,"5","Y"
"16579","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103714","Andreas Vinciguerra","L",180,"SWE",20.3449692,37,900,"101962","Younes El Aynaoui","R",193,"MAR",29.78507871,82,528,"5","N"
"16580","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102765","Nicolas Escude","R",185,"FRA",25.22655715,38,900,"102233","Leander Paes","R",178,"IND",28.02190281,284,113,"5","Y"
"16581","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103206","Sebastien Grosjean","R",175,"FRA",23.07460643,8,2280,"102783","Rainer Schuettler","R",180,"GER",25.16632444,54,736,"5","Y"
"16582","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102911","Andrei Stoliarov","R",178,"RUS",24.45722108,92,472,"101611","Cedric Pioline","R",188,"FRA",32.02737851,72,585,"5","Y"
"16583","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103709","Kristian Pless","R",188,"DEN",20.37234771,100,428,"103017","Nicolas Kiefer","R",183,"GER",23.97262149,29,1025,"5","N"
"16584","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103454","Nicolas Massu","R",183,"CHI",21.70841889,89,495,"101897","Fernando Meligeni","L",180,"BRA",30.20396988,95,460,"5","Y"
"16585","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102965","Jamie Delgado","R",178,"GBR",24.26283368,182,210,"101736","Andre Agassi","R",180,"USA",31.15674196,2,3795,"5","N"
"16586","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101948","Pete Sampras","R",185,"USA",29.86995209,6,2790,"102227","Sargis Sargsian","R",180,"ARM",28.06023272,124,323,"5","Y"
"16587","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102035","Jonas Bjorkman","R",183,"SWE",29.25667351,41,875,"103819","Roger Federer","R",185,"SUI",19.87953457,15,1580,"5","N"
"16588","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101774","Todd Martin","R",198,"USA",30.9650924,34,955,"101723","Magnus Larsson","R",193,"SWE",31.25256674,280,115,"5","Y"
"16589","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102854","Sjeng Schalken","R",193,"NED",24.79397673,28,1053,"102450","Tim Henman","R",185,"GBR",26.80082136,11,1995,"5","N"
"16590","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103498","Marat Safin","R",193,"RUS",21.40999316,3,3590,"102184","David Prinosil","R",185,"GER",28.29568789,46,815,"5","Y"
"16591","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103096","Arnaud Clement","R",173,"FRA",23.52087611,12,1870,"103171","Raemon Sluiter","R",185,"NED",23.20054757,98,435,"5","Y"
"16592","2001-540","Wimbledon","Grass","128","G",2001-06-25,"104053","Andy Roddick","R",188,"USA",18.81998631,33,962,"101964","Goran Ivanisevic","L",193,"CRO",29.78234086,125,321,"5","N"
"16593","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103507","Juan Carlos Ferrero","R",183,"ESP",21.36618754,4,2830,"102257","Greg Rusedski","L",193,"GBR",27.80013689,40,880,"5","N"
"16594","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103084","Guillermo Canas","R",185,"ARG",23.58110883,49,789,"102338","Yevgeny Kafelnikov","R",190,"RUS",27.34839151,7,2605,"5","Y"
"16595","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102286","Wayne Black","R",170,"ZIM",27.61122519,149,266,"102358","Thomas Enqvist","R",190,"SWE",27.28542094,13,1800,"5","N"
"16596","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102148","Fabrice Santoro","R",178,"FRA",28.54209446,25,1135,"104022","Mikhail Youzhny","R",183,"RUS",19.00068446,85,502,"5","N"
"16597","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102271","Hicham Arazi","L",175,"MAR",27.68240931,27,1070,"102158","Patrick Rafter","R",185,"AUS",28.49007529,10,2120,"5","N"
"16598","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103720","Lleyton Hewitt","R",180,"AUS",20.33127995,5,2815,"101962","Younes El Aynaoui","R",193,"MAR",29.78507871,82,528,"5","Y"
"16599","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103206","Sebastien Grosjean","R",175,"FRA",23.07460643,8,2280,"102765","Nicolas Escude","R",185,"FRA",25.22655715,38,900,"5","N"
"16600","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102911","Andrei Stoliarov","R",178,"RUS",24.45722108,92,472,"103017","Nicolas Kiefer","R",183,"GER",23.97262149,29,1025,"5","N"
"16601","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101736","Andre Agassi","R",180,"USA",31.15674196,2,3795,"103454","Nicolas Massu","R",183,"CHI",21.70841889,89,495,"5","Y"
"16602","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101948","Pete Sampras","R",185,"USA",29.86995209,6,2790,"103819","Roger Federer","R",185,"SUI",19.87953457,15,1580,"5","N"
"16603","2001-540","Wimbledon","Grass","128","G",2001-06-25,"101774","Todd Martin","R",198,"USA",30.9650924,34,955,"102450","Tim Henman","R",185,"GBR",26.80082136,11,1995,"5","N"
"16604","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103096","Arnaud Clement","R",173,"FRA",23.52087611,12,1870,"103498","Marat Safin","R",193,"RUS",21.40999316,3,3590,"5","N"
"16605","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102257","Greg Rusedski","L",193,"GBR",27.80013689,40,880,"101964","Goran Ivanisevic","L",193,"CRO",29.78234086,125,321,"5","N"
"16606","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102358","Thomas Enqvist","R",190,"SWE",27.28542094,13,1800,"103084","Guillermo Canas","R",185,"ARG",23.58110883,49,789,"5","Y"
"16607","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102158","Patrick Rafter","R",185,"AUS",28.49007529,10,2120,"104022","Mikhail Youzhny","R",183,"RUS",19.00068446,85,502,"5","Y"
"16608","2001-540","Wimbledon","Grass","128","G",2001-06-25,"102765","Nicolas Escude","R",185,"FRA",25.22655715,38,900,"103720","Lleyton Hewitt","R",180,"AUS",20.33127995,5,2815,"5","Y"
"16609","2001-540","Wimbledon","Grass","128","G",2001-06-25,"103017","Nicolas Kiefer","R",183,"GER",23.97262149,29,1025,"101736","Andre Agassi","R",180,"USA",31.15674196,2,3795,"5","N"
